Source,Target,ROR,CI_LOWER,CI_UPPER,N_EXPOSED,PCT_SERIOUS,Weight,Type,severity
AMLODIPINE,CARBOPLATIN,3.4973981723109477,2.5319327567856433,4.831010595720777,217,78.3410138248848,3.4973981723109477,Undirected,moderate
IRBESARTAN,LANSOPRAZOLE,3.495642485254048,2.451944239132511,4.983602885290866,180,78.33333333333333,3.495642485254048,Undirected,moderate
ALLOPURINOL,WARFARIN,3.495362205304785,2.2639458509746957,5.3965764865856265,120,78.33333333333333,3.495362205304785,Undirected,moderate
AMBRISENTAN,VITAMIN D3,3.495362205304785,2.2639458509746957,5.3965764865856265,120,78.33333333333333,3.495362205304785,Undirected,moderate
LORAZEPAM,PHENOBARBITAL,3.495362205304785,2.2639458509746957,5.3965764865856265,120,78.33333333333333,3.495362205304785,Undirected,moderate
FENTANYL,FUROSEMIDE,3.494059258158458,2.502186188750372,4.879113374700511,203,78.32512315270937,3.494059258158458,Undirected,moderate
PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,VANCOMYCIN,3.492805163520002,2.888484844428433,4.223559605598705,627,78.30940988835727,3.492805163520002,Undirected,moderate
KETAMINE HYDROCHLORIDE,KETOPROFEN,3.49144462739169,2.4136825728366684,5.050451009312233,166,78.3132530120482,3.49144462739169,Undirected,moderate
ORENCIA,XELJANZ,3.491122617344641,2.7335175487958168,4.4587008906178,378,78.3068783068783,3.491122617344641,Undirected,moderate
METOPROLOL SUCCINATE,SODIUM CHLORIDE,3.49024151843329,2.4695429431280003,4.93280989135815,189,78.3068783068783,3.49024151843329,Undirected,moderate
OXYGEN,REMODULIN,3.489491350633404,2.920573283783819,4.169232785136525,714,78.29131652661064,3.489491350633404,Undirected,moderate
AMLODIPINE,INSULIN ASPART,3.488829466281139,2.1983138893510645,5.53693951703351,106,78.30188679245283,3.488829466281139,Undirected,moderate
CALCIUM,SULFAMETHOXAZOLE / TRIMETHOPRIM,3.488829466281139,2.1983138893510645,5.53693951703351,106,78.30188679245283,3.488829466281139,Undirected,moderate
RAMIPRIL,TRAZODONE,3.4874351488802153,2.2945406716209895,5.300496115875393,129,78.29457364341084,3.4874351488802153,Undirected,moderate
CELEBREX,DESOXIMETASONE,3.486495690919924,2.3708859236346376,5.1270506444984205,152,78.28947368421053,3.486495690919924,Undirected,moderate
DIANEAL PD-2 PERITONEAL DIALYSIS SOLUTION WITH DEXTROSE,EXTRANEAL,3.486495690919924,2.3708859236346376,5.1270506444984205,152,78.28947368421053,3.486495690919924,Undirected,moderate
LIDOCAINE HYDROCHLORIDE,POLOXAMER,3.4858315462452283,2.4334894137192165,4.993250227551809,175,78.28571428571428,3.4858315462452283,Undirected,moderate
LIDOCAINE,OXYGEN,3.4858315462452283,2.4334894137192165,4.993250227551809,175,78.28571428571428,3.4858315462452283,Undirected,moderate
COCAINE,FENTANYL,3.48185137102732,2.7565599714130795,4.397977586429994,414,78.26086956521739,3.48185137102732,Undirected,moderate
BUPROPION,QUETIAPINE,3.4814242174333967,2.671382148886994,4.537094996603744,322,78.26086956521739,3.4814242174333967,Undirected,moderate
ALBUTEROL SULFATE,REMODULIN,3.480997210849723,2.544569156330755,4.762040580345885,230,78.26086956521739,3.480997210849723,Undirected,moderate
ASCORBIC ACID,CIMZIA,3.480783762663015,2.452038843606599,4.941135265458438,184,78.26086956521739,3.480783762663015,Undirected,moderate
CALCIUM CARBONATE,HYDROXYCHLOROQUINE SULFATE,3.4805703512004187,2.3225572054396917,5.215961932512225,138,78.26086956521739,3.4805703512004187,Undirected,moderate
ALENDRONATE SODIUM,VITAMIN D2,3.4804636592377007,2.23453292362753,5.421100380838909,115,78.26086956521739,3.4804636592377007,Undirected,moderate
GOLIMUMAB,TOCILIZUMAB,3.4804636592377007,2.23453292362753,5.421100380838909,115,78.26086956521739,3.4804636592377007,Undirected,moderate
CHOLECALCIFEROL,HYDROCORTISONE,3.4777520535040294,2.5931282022876734,4.664157882738471,262,78.2442748091603,3.4777520535040294,Undirected,moderate
METFORMIN,OXYCODONE,3.4777520535040294,2.5931282022876734,4.664157882738471,262,78.2442748091603,3.4777520535040294,Undirected,moderate
OTEZLA,PREDNISONE,3.4762205200408416,2.4694627526720434,4.8934162262126035,193,78.23834196891191,3.4762205200408416,Undirected,moderate
ERELZI,IBUPROFEN,3.47549176834833,2.414313103819292,5.003097159497961,170,78.23529411764706,3.47549176834833,Undirected,moderate
CIPROFLOXACIN,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,3.47549176834833,2.414313103819292,5.003097159497961,170,78.23529411764706,3.47549176834833,Undirected,moderate
ESCITALOPRAM,TAMSULOSIN,3.473343139311263,2.267357805886702,5.320780219195565,124,78.2258064516129,3.473343139311263,Undirected,moderate
CHOLECALCIFEROL,OXAZEPAM,3.473343139311263,2.267357805886702,5.320780219195565,124,78.2258064516129,3.473343139311263,Undirected,moderate
DICLOFENAC SODIUM,LANSOPRAZOLE,3.473343139311263,2.267357805886702,5.320780219195565,124,78.2258064516129,3.473343139311263,Undirected,moderate
HUMAN IMMUNOGLOBULIN G,MEROPENEM,3.473343139311263,2.267357805886702,5.320780219195565,124,78.2258064516129,3.473343139311263,Undirected,moderate
SODIUM CHLORIDE,TRAZODONE HYDROCHLORIDE,3.473343139311263,2.267357805886702,5.320780219195565,124,78.2258064516129,3.473343139311263,Undirected,moderate
HYDRALAZINE,NIFEDIPINE,3.47160910142263,2.1643265671049363,5.568507976687465,101,78.21782178217822,3.47160910142263,Undirected,moderate
CYTARABINE,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,3.47160910142263,2.1643265671049363,5.568507976687465,101,78.21782178217822,3.47160910142263,Undirected,moderate
CEFTRIAXONE,FENTANYL,3.47160910142263,2.1643265671049363,5.568507976687465,101,78.21782178217822,3.47160910142263,Undirected,moderate
ASPIRIN,LOVENOX,3.47160910142263,2.1643265671049363,5.568507976687465,101,78.21782178217822,3.47160910142263,Undirected,moderate
METFORMIN HYDROCHLORIDE,SITAGLIPTIN,3.4708423999779896,2.4338811042234862,4.949603719171156,179,78.2122905027933,3.4708423999779896,Undirected,moderate
SULFASALAZINE,VITAMIN D2,3.469277703314846,2.3722072856434546,5.073708295037477,156,78.2051282051282,3.469277703314846,Undirected,moderate
CETIRIZINE HYDROCHLORIDE,CIMZIA,3.4689884861722105,2.6237058415041505,4.586596914498781,289,78.20069204152249,3.4689884861722105,Undirected,moderate
ALENDRONATE SODIUM,PREDNISONE,3.466919260246724,2.8142575032724637,4.270941498101433,518,78.18532818532819,3.466919260246724,Undirected,moderate
COSENTYX,SIMPONI,3.4664920125450687,2.6925810894597033,4.462843076510657,353,78.18696883852692,3.4664920125450687,Undirected,moderate
SPIRONOLACTONE,TADALAFIL,3.4653390831936903,2.6685530159631106,4.500032373228176,330,78.18181818181819,3.4653390831936903,Undirected,moderate
GABAPENTIN,TORSEMIDE,3.4650856972582615,2.6026559759663894,4.6132946498568765,275,78.18181818181819,3.4650856972582615,Undirected,moderate
ERELZI,METHOTREXATE,3.464710154325561,2.9285649481040825,4.0990098106781065,797,78.16813048933501,3.464710154325561,Undirected,moderate
MAGNESIUM OXIDE,OXYGEN,3.4643258518697286,2.2034389872889584,5.446737430519578,110,78.18181818181819,3.4643258518697286,Undirected,moderate
ASPIRIN,CARBAMAZEPINE,3.4643258518697286,2.2034389872889584,5.446737430519578,110,78.18181818181819,3.4643258518697286,Undirected,moderate
ESCITALOPRAM OXALATE,FUROSEMIDE,3.4643258518697286,2.2034389872889584,5.446737430519578,110,78.18181818181819,3.4643258518697286,Undirected,moderate
METOCLOPRAMIDE,PREGABALIN,3.461873868590452,2.3247821040001546,5.155137189592125,142,78.16901408450704,3.461873868590452,Undirected,moderate
DICLOFENAC,TOPIRAMATE,3.461873868590452,2.3247821040001546,5.155137189592125,142,78.16901408450704,3.461873868590452,Undirected,moderate
ELIQUIS,OPSUMIT,3.4616500640523125,2.529945400462895,4.736474219467697,229,78.16593886462883,3.4616500640523125,Undirected,moderate
AMBRISENTAN,FUROSEMIDE,3.4607791375240793,2.5800689757168085,4.642120947713965,261,78.16091954022988,3.4607791375240793,Undirected,moderate
CHOLECALCIFEROL,SODIUM CHLORIDE,3.460379250843556,2.415028349032976,4.958212836078434,174,78.16091954022988,3.460379250843556,Undirected,moderate
KETAMINE HYDROCHLORIDE,POLOXAMER,3.460379250843556,2.415028349032976,4.958212836078434,174,78.16091954022988,3.460379250843556,Undirected,moderate
FUROSEMIDE,LANTUS,3.459395236221246,2.4857297457470655,4.814447516213611,206,78.15533980582524,3.459395236221246,Undirected,moderate
HYDROXYCHLOROQUINE,XELJANZ,3.4582320809146454,2.5910824088027296,4.615588097405726,270,78.14814814814814,3.4582320809146454,Undirected,moderate
LEVOFLOXACIN,VENETOCLAX,3.4581692376069357,2.238723799246755,5.34185346131339,119,78.15126050420169,3.4581692376069357,Undirected,moderate
ACETAMINOPHEN,MYRBETRIQ,3.457189146265278,2.3501235078556735,5.085756877501289,151,78.1456953642384,3.457189146265278,Undirected,moderate
PREDNISOLONE,VONOPRAZAN FUMARATE,3.4566033925686592,2.4343569785211465,4.908116237239598,183,78.14207650273224,3.4566033925686592,Undirected,moderate
DESOXIMETASONE,PREDNISONE,3.4558729810914204,2.797175748190047,4.269684544907709,503,78.13121272365805,3.4558729810914204,Undirected,moderate
CISPLATIN,TORIPALIMAB,3.45363072445121,2.61173708686386,4.566908836599574,288,78.125,3.45363072445121,Undirected,moderate
ARAVA,NAPROXEN,3.4531909394791978,2.4524947502128054,4.862203135589391,192,78.125,3.4531909394791978,Undirected,moderate
ACETAMINOPHEN,DESLORATADINE,3.452897837072256,2.2707857643716083,5.250386742915646,128,78.125,3.452897837072256,Undirected,moderate
METFORMIN HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,3.4483346077869115,2.300101741787238,5.169776341294057,137,78.1021897810219,3.4483346077869115,Undirected,moderate
CEFTRIAXONE,PREDNISONE,3.4482062172994623,2.5425764091367653,4.676408572932329,242,78.099173553719,3.4482062172994623,Undirected,moderate
BACTRIM,FLUCONAZOLE,3.446787140354149,2.1704972148629236,5.473557629817565,105,78.0952380952381,3.446787140354149,Undirected,moderate
FENTANYL,PREDNISOLONE,3.446787140354149,2.1704972148629236,5.473557629817565,105,78.0952380952381,3.446787140354149,Undirected,moderate
CELECOXIB,PREDNISOLONE,3.446787140354149,2.1704972148629236,5.473557629817565,105,78.0952380952381,3.446787140354149,Undirected,moderate
BREO ELLIPTA,OXYGEN,3.446787140354149,2.1704972148629236,5.473557629817565,105,78.0952380952381,3.446787140354149,Undirected,moderate
LEVOFLOXACIN,RITUXIMAB,3.4443467678918354,2.327053825080186,5.098087775033796,146,78.08219178082192,3.4443467678918354,Undirected,moderate
CYAMEMAZINE,OLANZAPINE,3.4443467678918354,2.327053825080186,5.098087775033796,146,78.08219178082192,3.4443467678918354,Undirected,moderate
ACTEMRA,PSEUDOEPHEDRINE HYDROCHLORIDE,3.4430596358224235,2.434908344764753,4.868626649260989,187,78.07486631016043,3.4430596358224235,Undirected,moderate
CETIRIZINE HYDROCHLORIDE,CHOLECALCIFEROL,3.4430596358224235,2.434908344764753,4.868626649260989,187,78.07486631016043,3.4430596358224235,Undirected,moderate
ELIQUIS,REMODULIN,3.4423030097344944,2.5153221019389607,4.710907601731361,228,78.0701754385965,3.4423030097344944,Undirected,moderate
FLUTICASONA,METOPROLOL,3.441783616648108,2.208504780098689,5.363753146732148,114,78.0701754385965,3.441783616648108,Undirected,moderate
ADEMPAS,REMODULIN,3.440358019285862,2.452839302302994,4.825454031885229,196,78.06122448979592,3.440358019285862,Undirected,moderate
REMODULIN,SPIRONOLACTONE,3.4399657582145515,2.6800256867824372,4.415392164354743,360,78.05555555555556,3.4399657582145515,Undirected,moderate
FENTANYL,GABAPENTIN,3.4390192648205486,2.751564984005926,4.298227943934831,451,78.04878048780488,3.4390192648205486,Undirected,moderate
TORSEMIDE,VITAMINS,3.437713664235259,2.3750531250802536,4.975836166557531,164,78.04878048780488,3.437713664235259,Undirected,moderate
ALBUTEROL,TORSEMIDE,3.437527263960807,2.24289323173023,5.268460184954156,123,78.04878048780488,3.437527263960807,Undirected,moderate
PROTONIX,SPIRONOLACTONE,3.433863495460956,2.274218750593917,5.184821601870964,132,78.03030303030303,3.433863495460956,Undirected,moderate
ENOXAPARIN,PANTOPRAZOLE,3.432423138046816,2.416675871075769,4.87509671429569,182,78.02197802197803,3.432423138046816,Undirected,moderate
METHYLPREDNISOLONE,PACLITAXEL,3.430677617693098,2.302923052650901,5.110700030985594,141,78.01418439716312,3.430677617693098,Undirected,moderate
ALVESCO,MEPOLIZUMAB,3.430677617693098,2.302923052650901,5.110700030985594,141,78.01418439716312,3.430677617693098,Undirected,moderate
METHOTREXATE,MORPHINE,3.430677617693098,2.302923052650901,5.110700030985594,141,78.01418439716312,3.430677617693098,Undirected,moderate
AMITRIPTYLINE HYDROCHLORIDE,POLOXAMER,3.430677617693098,2.302923052650901,5.110700030985594,141,78.01418439716312,3.430677617693098,Undirected,moderate
CHOLECALCIFEROL,TACROLIMUS,3.4301614689915945,2.435527427573455,4.830989612413105,191,78.01047120418848,3.4301614689915945,Undirected,moderate
OMEPRAZOLE,VALACYCLOVIR HYDROCHLORIDE,3.4276564922357484,2.1355166271454795,5.501633131496804,100,78.0,3.4276564922357484,Undirected,moderate
CLONIDINE,DULOXETINA,3.4276564922357484,2.1355166271454795,5.501633131496804,100,78.0,3.4276564922357484,Undirected,moderate
ELIQUIS,WINREVAIR,3.4276564922357484,2.1355166271454795,5.501633131496804,100,78.0,3.4276564922357484,Undirected,moderate
BUPRENORPHINE,ZOPICLONE,3.4276564922357484,2.1355166271454795,5.501633131496804,100,78.0,3.4276564922357484,Undirected,moderate
LANSOPRAZOLE,PANTOPRAZOLE,3.4254118387664243,2.3538273389322315,4.984837278032392,159,77.9874213836478,3.4254118387664243,Undirected,moderate
APIXABAN,ONDANSETRON,3.4254118387664243,2.3538273389322315,4.984837278032392,159,77.9874213836478,3.4254118387664243,Undirected,moderate
ACETAMINOPHEN,CARBOPLATIN,3.424730524007414,2.774035656983516,4.2280563815181695,504,77.97619047619048,3.424730524007414,Undirected,moderate
LINAGLIPTIN,PREDNISOLONE,3.42403481146247,2.176548934229374,5.386515417011667,109,77.98165137614679,3.42403481146247,Undirected,moderate
CHOLECALCIFEROL,GLYCERYL TRINITRATE,3.42403481146247,2.176548934229374,5.386515417011667,109,77.98165137614679,3.42403481146247,Undirected,moderate
HYDROMORPHONE,OLANZAPINE,3.423212373001598,2.376558723380222,4.930819859567353,168,77.97619047619048,3.423212373001598,Undirected,moderate
PREDNISONE,SILDENAFIL CITRATE,3.423212373001598,2.376558723380222,4.930819859567353,168,77.97619047619048,3.423212373001598,Undirected,moderate
DICLOFENAC SODIUM,HUMIRA,3.42291542126375,2.587800413427296,4.527532309034604,286,77.97202797202797,3.42291542126375,Undirected,moderate
ALLOPURINOL,SODIUM BICARBONATE,3.4215087809158597,2.514887276858232,4.654969010185285,236,77.96610169491525,3.4215087809158597,Undirected,moderate
CETIRIZINE HYDROCHLORIDE,PHTHALYLSULFATHIAZOLE,3.4215087809158597,2.514887276858232,4.654969010185285,236,77.96610169491525,3.4215087809158597,Undirected,moderate
LT4,XARELTO,3.4215087809158597,2.514887276858232,4.654969010185285,236,77.96610169491525,3.4215087809158597,Undirected,moderate
QUETIAPINE,VITAMIN D3,3.4209764476553803,2.2135037951551917,5.28712888635111,118,77.96610169491525,3.4209764476553803,Undirected,moderate
OLANZAPINE,SERTRALINE,3.4184425845785693,2.786443815322108,4.193786230248953,535,77.94392523364486,3.4184425845785693,Undirected,moderate
ALPRAZOLAM,METHADONE,3.4183606903218937,2.247032586001563,5.2002760805222445,127,77.95275590551181,3.4183606903218937,Undirected,moderate
KORTISON,PANTOPRAZOLE SODIUM,3.4183606903218937,2.247032586001563,5.2002760805222445,127,77.95275590551181,3.4183606903218937,Undirected,moderate
OXYCODONE,POTASSIUM CHLORIDE,3.4183606903218937,2.247032586001563,5.2002760805222445,127,77.95275590551181,3.4183606903218937,Undirected,moderate
DIAZEPAM,VALPROIC ACID,3.4164050525618106,2.4537258359586818,4.756775721281686,204,77.94117647058823,3.4164050525618106,Undirected,moderate
AMITRIPTYLINE HYDROCHLORIDE,KETOPROFEN,3.41609901843413,2.2776477553766026,5.123589666663391,136,77.94117647058823,3.41609901843413,Undirected,moderate
SULFAMETHOXAZOLE / TRIMETHOPRIM,TOCILIZUMAB,3.41609901843413,2.2776477553766026,5.123589666663391,136,77.94117647058823,3.41609901843413,Undirected,moderate
OXYCODONE,PREGABALIN,3.412873800060266,2.797994043650246,4.1628779023211475,566,77.91519434628975,3.412873800060266,Undirected,moderate
ASCORBIC ACID,PREGABALIN,3.412733928222717,2.5006966617111464,4.657403292118189,231,77.92207792207793,3.412733928222717,Undirected,moderate
ATORVASTATIN,BACTRIM,3.412733928222717,2.5006966617111464,4.657403292118189,231,77.92207792207793,3.412733928222717,Undirected,moderate
HYDROXYZINE,METFORMIN,3.4123879892700795,2.3316987997959058,4.993951959118362,154,77.92207792207793,3.4123879892700795,Undirected,moderate
AMLODIPINE,LEVOFLOXACIN,3.4094750249886583,2.3781087829466667,4.888136333114964,172,77.90697674418605,3.4094750249886583,Undirected,moderate
LEVOFLOXACIN,VORICONAZOLE,3.4094750249886583,2.3781087829466667,4.888136333114964,172,77.90697674418605,3.4094750249886583,Undirected,moderate
ONDANSETRON,PREDNISOLONE,3.408242999096658,2.3989955339547424,4.842076684378905,181,77.90055248618785,3.408242999096658,Undirected,moderate
IRBESARTAN,LT4,3.4071321085772417,2.418560795503634,4.799775646276722,190,77.89473684210526,3.4071321085772417,Undirected,moderate
ELIQUIS,OXYGEN,3.40631866708126,2.830634455909899,4.099083453704552,651,77.88018433179722,3.40631866708126,Undirected,moderate
ACETAMINOPHEN,DOXYCYCLINE HYCLATE,3.406125835152535,2.4369415817452538,4.760759671795177,199,77.88944723618091,3.406125835152535,Undirected,moderate
INSULIN,PANTOPRAZOLE,3.405210533288652,2.454255572525525,4.724633777275203,208,77.88461538461539,3.405210533288652,Undirected,moderate
METHYLPHENIDATE,SERTRALINE,3.4047450153433987,2.1426832921717898,5.410173618218661,104,77.88461538461539,3.4047450153433987,Undirected,moderate
CETIRIZINE HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,3.4047450153433987,2.1426832921717898,5.410173618218661,104,77.88461538461539,3.4047450153433987,Undirected,moderate
BISOPROLOL FUMARATE,CHOLECALCIFEROL,3.4043748317073677,2.4706045119388973,4.691065663790549,217,77.88018433179722,3.4043748317073677,Undirected,moderate
CHOLECALCIFEROL,TOPIRAMATE,3.4031037589098183,2.182478907904896,5.306404177359772,113,77.87610619469027,3.4031037589098183,Undirected,moderate
DIAZEPAM,NAPROXEN,3.4031037589098183,2.182478907904896,5.306404177359772,113,77.87610619469027,3.4031037589098183,Undirected,moderate
PANTOPRAZOLE,TOCILIZUMAB,3.401711559776708,2.21843056058093,5.216138716051707,122,77.8688524590164,3.401711559776708,Undirected,moderate
ACETAMINOPHEN,NYSTATIN,3.4011021249544737,2.540617094401607,4.5530259911497355,262,77.86259541984732,3.4011021249544737,Undirected,moderate
DIPHENHYDRAMINE HYDROCHLORIDE,ELIQUIS,3.4005168891234514,2.2511350486868564,5.136748734803417,131,77.86259541984732,3.4005168891234514,Undirected,moderate
BISOPROLOL FUMARATE,TORSEMIDE,3.4005168891234514,2.2511350486868564,5.136748734803417,131,77.86259541984732,3.4005168891234514,Undirected,moderate
MAGNESIUM,OXYGEN,3.39924154598295,2.585934286101537,4.4683436659777716,298,77.85234899328859,3.39924154598295,Undirected,moderate
DESOXIMETASONE,METHOTREXATE,3.398971636572935,2.7419632146260455,4.213407431799891,483,77.84679089026915,3.398971636572935,Undirected,moderate
CARBIDOPA / LEVODOPA,METFORMIN,3.3985764771506197,2.3086022324269444,5.003166811850091,149,77.85234899328859,3.3985764771506197,Undirected,moderate
CLONIDINE,SODIUM CHLORIDE,3.3985764771506197,2.3086022324269444,5.003166811850091,149,77.85234899328859,3.3985764771506197,Undirected,moderate
OPSUMIT,WINREVAIR,3.3975139278920192,2.633155921677115,4.383751374232408,343,77.84256559766763,3.3975139278920192,Undirected,moderate
ACETAMINOPHEN,BENZONATATE,3.397072862728832,2.3576829145108653,4.894680265807848,167,77.84431137724552,3.397072862728832,Undirected,moderate
CIMZIA,SIMPONI,3.396957789273881,2.649750756333963,4.354870809839341,361,77.8393351800554,3.396957789273881,Undirected,moderate
RAMIPRIL,ZOPICLONE,3.3964428553483397,2.3796965232618095,4.847603027059444,176,77.8409090909091,3.3964428553483397,Undirected,moderate
ALPRAZOLAM,MORPHINE SULFATE,3.395878204234828,2.4002766385478407,4.804441535111542,185,77.83783783783784,3.395878204234828,Undirected,moderate
CLOZAPINE,LORAZEPAM,3.395097674640565,2.7124817620976183,4.249498883795607,442,77.82805429864254,3.395097674640565,Undirected,moderate
ACETAMINOPHEN,AMIODARONE,3.3941131095555703,2.4710063064789236,4.66206976900536,221,77.82805429864254,3.3941131095555703,Undirected,moderate
ALBUTEROL,POTASSIUM CHLORIDE,3.3941131095555703,2.4710063064789236,4.66206976900536,221,77.82805429864254,3.3941131095555703,Undirected,moderate
FOLIC ACID,POLYETHYLENE GLYCOL,3.393156733083692,2.514674151278432,4.578530625694725,248,77.82258064516128,3.393156733083692,Undirected,moderate
MEROPENEM,SULFAMETHOXAZOLE / TRIMETHOPRIM,3.3926407426222696,2.540391221663266,4.530802622190079,266,77.81954887218046,3.3926407426222696,Undirected,moderate
DEXAMETHASONE,FUROSEMIDE,3.389611700685488,2.782872732368709,4.128635617355175,572,77.7972027972028,3.389611700685488,Undirected,moderate
OPSUMIT,UPTRAVI,3.3857791297776374,2.777488141025541,4.127290463031504,567,77.77777777777779,3.3857791297776374,Undirected,moderate
ACYCLOVIR,TACROLIMUS,3.384820971805868,2.63168186419259,4.353494686065285,351,77.77777777777779,3.384820971805868,Undirected,moderate
ALPRAZOLAM,MIRTAZAPINE,3.3845416540181614,2.5635191668111177,4.468514359513667,288,77.77777777777779,3.3845416540181614,Undirected,moderate
ENBREL,NAPROXEN,3.38422251379598,2.4554616436649277,4.664280565095421,216,77.77777777777779,3.38422251379598,Undirected,moderate
CALCIUM,OXYGEN,3.3840230945336884,2.359650312131216,4.853097192182838,171,77.77777777777779,3.3840230945336884,Undirected,moderate
LEVOTHYROXINE SODIUM,PREDNISOLONE,3.383943336169074,2.311446246786477,4.954072593435002,153,77.77777777777779,3.383943336169074,Undirected,moderate
CEFTRIAXONE,PIPERACILLIN / TAZOBACTAM,3.383823708627945,2.2232811802181347,5.1501640876342725,126,77.77777777777779,3.383823708627945,Undirected,moderate
DICLOFENAC SODIUM,TOCILIZUMAB,3.383823708627945,2.2232811802181347,5.1501640876342725,126,77.77777777777779,3.383823708627945,Undirected,moderate
AZITHROMYCIN,PREGABALIN,3.3837838354488454,2.1882858948347357,5.232402709386211,117,77.77777777777779,3.3837838354488454,Undirected,moderate
POTASSIUM CHLORIDE,TREPROSTINIL,3.3837838354488454,2.1882858948347357,5.232402709386211,117,77.77777777777779,3.3837838354488454,Undirected,moderate
ACETAMINOPHEN,DICLOFENAC SODIUM,3.377413681118419,2.752248064748961,4.1445839564778915,530,77.73584905660378,3.377413681118419,Undirected,moderate
ATORVASTATIN,POLYETHYLENE GLYCOL,3.3768430171110113,2.5518975329874976,4.468466548835864,283,77.73851590106007,3.3768430171110113,Undirected,moderate
POLYETHYLENE GLYCOL,SENNOSIDES,3.3755675421985964,2.5012061408876094,4.555584622026033,247,77.7327935222672,3.3755675421985964,Undirected,moderate
FOLIC ACID,PEMBROLIZUMAB,3.3716432442017994,2.361636650870738,4.813601686771015,175,77.71428571428571,3.3716432442017994,Undirected,moderate
ASPIRIN,LEVETIRACETAM,3.369424039233777,2.551715688947796,4.449170573876863,287,77.70034843205575,3.369424039233777,Undirected,moderate
FILGRASTIM,METOCLOPRAMIDE,3.369270352688598,2.287843422873003,4.961870465440717,148,77.7027027027027,3.369270352688598,Undirected,moderate
ENOXAPARIN,FUROSEMIDE,3.369270352688598,2.287843422873003,4.961870465440717,148,77.7027027027027,3.369270352688598,Undirected,moderate
MOVICOL,PANTOPRAZOLE,3.368285563178913,2.259209140447946,5.021822651120286,139,77.6978417266187,3.368285563178913,Undirected,moderate
SODIUM BICARBONATE,TACROLIMUS,3.368285563178913,2.259209140447946,5.021822651120286,139,77.6978417266187,3.368285563178913,Undirected,moderate
FLUCONAZOLE,LORAZEPAM,3.367170442153794,2.228053001406039,5.08867463177909,130,77.6923076923077,3.367170442153794,Undirected,moderate
CELECOXIB,TRAMADOL HYDROCHLORIDE,3.367170442153794,2.228053001406039,5.08867463177909,130,77.6923076923077,3.367170442153794,Undirected,moderate
AZITHROMYCIN,FUROSEMIDE,3.3671067700010653,2.5014445949872925,4.53234423952716,251,77.68924302788844,3.3671067700010653,Undirected,moderate
ACETAMINOPHEN,OPSUMIT,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
MEROPENEM,VANCOMYCIN HYDROCHLORIDE,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
PAROXETINE,RISPERIDONE,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
CANDESARTAN,TORSEMIDE,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
OMEPRAZOLE,OXALIPLATIN,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
CIPROFLOXACIN,SERTRALINE,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
CALCIUM CARBONATE / CHOLECALCIFEROL,MIRTAZAPINE,3.3644240860215056,2.1564553724092197,5.2490534121072585,112,77.67857142857143,3.3644240860215056,Undirected,moderate
HYDROXYCHLOROQUINE,ORENCIA,3.3642385700154938,2.5837305815703,4.380526838483737,318,77.67295597484278,3.3642385700154938,Undirected,moderate
FLUOXETINE,LORAZEPAM,3.364070292210379,2.4403193027279175,4.637495150032915,215,77.67441860465117,3.364070292210379,Undirected,moderate
ACETAMINOPHEN,OLANZAPINE,3.3635477439612815,2.833030887884789,3.993409840424978,752,77.6595744680851,3.3635477439612815,Undirected,moderate
FOLIC ACID,ORENCIA,3.362780200364232,2.712074215738744,4.1696095963514885,479,77.66179540709813,3.362780200364232,Undirected,moderate
CELECOXIB,TOPIRAMATE,3.362703091247448,2.1148722079437747,5.346787402761958,103,77.66990291262135,3.362703091247448,Undirected,moderate
OPSUMIT,REVATIO,3.362703091247448,2.1148722079437747,5.346787402761958,103,77.66990291262135,3.362703091247448,Undirected,moderate
AMLODIPINE,ATOVAQUONE,3.362703091247448,2.1148722079437747,5.346787402761958,103,77.66990291262135,3.362703091247448,Undirected,moderate
KEVZARA,METHOTREXATE,3.361485695892247,2.539930485096916,4.448777692928483,282,77.6595744680851,3.361485695892247,Undirected,moderate
LASIX,SODIUM CHLORIDE,3.3610737179651315,2.38462964737902,4.737346342234924,188,77.6595744680851,3.3610737179651315,Undirected,moderate
HYDROCORTISONE,RAMIPRIL,3.3610737179651315,2.38462964737902,4.737346342234924,188,77.6595744680851,3.3610737179651315,Undirected,moderate
DICLOFENAC,VOLTARENE,3.358571285725875,2.341192737209657,4.818057437999057,170,77.64705882352942,3.358571285725875,Undirected,moderate
ACETAMINOPHEN,IRBESARTAN,3.3570154158846717,2.57318145757152,4.379618261792991,313,77.63578274760383,3.3570154158846717,Undirected,moderate
